DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2018-06-24,19,10,16,12,19,17,0,87,10,1025,48.5,19,13,12,116,116,119,0,4,12.8,météo favorable,20:56:00,04:29:00,10
2018-06-25,21,11,12,13,19,20,0.1,94,8,1025,62,21,15,12,122,119,113,0,4,11.9,météo correcte,20:56:00,04:30:00,11
2018-06-26,21,10,15,13,21,18,0,90,10,1025,5.625,25,14,12,116,113,113,0,5,14.5,météo favorable,20:56:00,04:30:00,10
2018-06-27,24,12,16,15,23,21,0,87,10,1024,2.75,25,16,15,113,113,113,0,6,14.5,météo idéale,20:56:00,04:31:00,12
2018-06-28,25,13,18,17,24,21,0,80,10,1023,6.75,26,15,17,113,113,113,0,6,14.5,météo idéale,20:56:00,04:31:00,13
2018-06-29,26,14,18,17,25,23,0,87,10,1020,8.375,27,17,17,113,113,113,0,6,14.5,météo idéale,20:56:00,04:32:00,14
2018-06-30,27,15,14,18,27,25,0,89,9,1016,7.375,28,19,18,113,113,113,0,6,14.5,météo idéale,20:56:00,04:32:00,15
2018-07-01,26,17,18,17,25,23,0,70,10,1015,7,27,17,17,113,113,113,0,6,14.5,météo idéale,20:55:00,04:33:00,17
2018-07-02,26,14,17,17,25,23,0,75,10,1015,6.25,26,16,17,113,113,113,0,6,14.5,météo idéale,20:55:00,04:33:00,14
2018-07-03,28,15,5,19,28,26,0.1,74,10,1016,21.5,29,18,19,113,113,116,0,7,14.5,météo idéale,20:55:00,04:34:00,15
2018-07-04,26,17,10,20,25,24,15.2,85,8.625,1015,16.625,28,19,20,113,356,356,0,5,14.5,météo défavorable,20:54:00,04:35:00,17
2018-07-05,24,15,10,18,24,21,3.7,82,9.75,1017,17.875,26,17,18,113,116,113,0,5,14.5,météo favorable,20:54:00,04:36:00,15
2018-07-06,25,14,9,17,24,24,0.4,84,9.875,1022,25.125,26,17,17,113,116,116,0,6,14.5,météo favorable,20:53:00,04:37:00,14
2018-07-07,25,15,11,18,25,21,0.4,82,9.875,1024,36.75,26,16,18,113,116,119,0,5,12.7,météo favorable,20:53:00,04:37:00,15
2018-07-08,24,13,13,16,23,22,0,76,10,1025,23.125,25,15,16,116,113,113,0,6,14.5,météo idéale,20:52:00,04:38:00,13
2018-07-09,23,13,14,15,22,20,0.4,85,9.875,1025,27,25,16,15,113,119,116,0,6,13.6,météo correcte,20:51:00,04:39:00,13
2018-07-10,17,11,21,13,17,15,1.2,87,8.875,1022,82.875,17,13,12,119,122,122,0,4,10.1,météo défavorable,20:51:00,04:40:00,11
2018-07-11,21,10,13,13,21,19,0.7,90,8.875,1019,30.375,24,14,13,116,119,113,0,4,13.6,météo correcte,20:50:00,04:41:00,10
2018-07-12,24,12,12,16,24,21,0,88,9,1020,32.375,25,15,16,116,116,113,0,5,14.5,météo favorable,20:49:00,04:42:00,12
2018-07-13,25,12,10,16,24,23,0.4,84,9.875,1021,17.75,26,15,16,116,113,113,0,6,14.5,météo idéale,20:48:00,04:43:00,12
2018-07-14,26,13,10,17,25,23,0.3,88,9.875,1021,12,27,16,17,113,113,113,0,6,14.5,météo idéale,20:47:00,04:44:00,13
2018-07-15,27,14,10,19,26,25,0,76,10,1018,5.875,27,15,19,113,113,113,0,6,14.5,météo idéale,20:46:00,04:46:00,14
2018-07-16,29,15,8,20,28,26,0,65,10,1015,12.375,28,15,20,113,113,116,0,7,14.5,météo idéale,20:45:00,04:47:00,15
2018-07-17,24,14,16,17,24,20,4.1,74,9.625,1018,22.375,25,16,17,113,176,176,0,6,14.5,météo favorable,20:44:00,04:48:00,14
2018-07-18,24,12,10,17,24,23,0,77,10,1019,11.5,25,14,17,113,113,113,0,6,14.5,météo idéale,20:43:00,04:49:00,12
2018-07-19,27,13,9,19,27,25,0,75,10,1019,4.25,27,15,19,113,113,113,0,6,14.5,météo idéale,20:42:00,04:50:00,13
2018-07-20,26,14,11,18,26,21,0.2,76,9.875,1016,17.75,26,14,18,113,113,113,0,6,14.5,météo idéale,20:41:00,04:52:00,14
2018-07-21,25,13,11,17,25,21,1.2,75,9.875,1014,37.25,26,16,17,116,113,176,0,6,14.5,météo favorable,20:40:00,04:53:00,14
2018-07-22,26,13,10,17,25,22,0.1,77,10,1017,18.5,27,16,17,113,113,116,0,6,14.5,météo idéale,20:39:00,04:54:00,13
2018-07-23,28,15,8,19,27,26,0,80,10,1018,23,28,16,19,116,113,113,0,6,14.5,météo idéale,20:37:00,04:56:00,15
2018-07-24,29,18,6,22,29,27,1.4,75,9.75,1016,27.625,30,19,22,113,119,116,0,7,13.6,météo correcte,20:36:00,04:57:00,18
2018-07-25,31,17,13,20,30,28,2.9,83,9.625,1016,15.375,32,19,20,113,116,113,0,6,14.5,météo favorable,20:35:00,04:58:00,17
2018-07-26,34,19,6,23,34,29,2.6,70,9.5,1015,16.25,35,19,23,113,113,113,0,7,14.5,météo favorable,20:34:00,05:00:00,19
2018-07-27,34,20,12,23,34,29,8.8,75,9.375,1013,15.875,35,18,23,176,113,113,0,6,14.5,météo correcte,20:32:00,05:01:00,20
2018-07-28,23,18,23,20,23,20,21.1,91,8.5,1014,38.125,25,19,20,356,356,113,0,6,13.5,météo très défavorable,20:31:00,05:02:00,18
2018-07-29,26,16,24,18,25,23,0,73,10,1014,38.375,26,16,18,116,116,116,0,6,14.5,météo favorable,20:29:00,05:04:00,17
2018-07-30,27,17,16,20,27,24,1.8,80,9.75,1016,27.25,28,20,20,113,116,176,0,6,14.5,météo favorable,20:28:00,05:05:00,17
2018-07-31,26,18,20,20,25,22,0.5,88,9.875,1020,30.125,27,19,20,116,116,116,0,6,14.5,météo favorable,20:26:00,05:07:00,18
2018-08-01,29,15,11,18,27,26,0.1,72,10,1022,24.875,30,17,18,116,113,116,0,6,14.5,météo idéale,20:25:00,05:08:00,15
2018-08-02,32,15,8,19,29,27,0,77,10,1023,9.25,33,18,19,113,113,113,0,7,14.5,météo idéale,20:23:00,05:09:00,15
2018-08-03,32,17,10,21,31,27,0,78,10,1023,6.25,33,18,21,113,113,113,0,7,14.5,météo idéale,20:21:00,05:11:00,17
2018-08-04,30,18,13,21,30,24,0,76,10,1022,8.75,30,17,21,113,113,113,0,7,14.5,météo idéale,20:20:00,05:12:00,18
2018-08-05,27,16,14,17,25,23,0.1,92,10,1023,30.125,27,16,17,122,113,113,0,6,13.5,météo favorable,20:18:00,05:14:00,16
2018-08-06,33,16,7,19,33,28,0,74,10,1020,7.625,33,17,19,113,113,113,0,7,14.5,météo idéale,20:16:00,05:15:00,17
2018-08-07,34,19,11,22,33,30,3.2,72,9.625,1012,9,34,17,22,113,113,113,0,7,14.5,météo favorable,20:15:00,05:17:00,19
2018-08-08,22,18,24,19,21,19,21.2,91,8.375,1016,60,25,19,19,356,353,116,0,5,10.4,météo très défavorable,20:13:00,05:18:00,21
2018-08-09,24,14,33,18,24,15,14.1,83,8.75,1017,65.75,26,19,18,353,359,353,0,6,12.4,météo défavorable,20:11:00,05:20:00,15
2018-08-10,21,10,24,13,20,18,0.1,88,10,1022,24.5,21,11,11,113,113,113,0,5,14.5,météo favorable,20:09:00,05:21:00,10
2018-08-11,20,11,14,13,20,19,0,91,10,1024,23.5,20,11,12,116,113,113,0,5,14.5,météo favorable,20:08:00,05:23:00,11
2018-08-12,26,13,17,15,25,23,0,70,10,1021,20.625,26,14,14,113,113,113,0,6,14.5,météo idéale,20:06:00,05:24:00,13
2018-08-13,21,14,25,17,20,17,14.3,90,8.75,1011,47.5,21,16,17,356,356,356,0,5,14.5,météo défavorable,20:04:00,05:26:00,17
2018-08-14,23,12,20,15,23,19,1.1,96,9.875,1019,60.875,25,16,14,122,176,119,0,5,11.3,météo correcte,20:02:00,05:27:00,12
2018-08-15,21,13,16,15,20,19,0,91,9,1020,47.875,21,16,15,116,122,113,0,5,11.3,météo correcte,20:00:00,05:29:00,13
2018-08-16,28,13,11,15,26,22,0,86,10,1019,4.5,28,15,15,113,113,113,0,6,14.3,météo idéale,19:58:00,05:30:00,13
2018-08-17,22,14,13,16,21,18,5.2,96,8,1021,52.125,24,16,16,356,263,113,0,5,12.3,météo correcte,19:57:00,05:32:00,14
2018-08-18,22,11,13,13,22,19,0,85,10,1023,17.875,25,14,13,113,113,116,0,5,14.2,météo favorable,19:55:00,05:34:00,11
2018-08-19,25,13,18,15,24,21,0,89,10,1023,23.875,26,16,14,113,113,113,0,6,14.2,météo idéale,19:53:00,05:35:00,13
2018-08-20,22,16,10,18,22,20,0.9,95,8,1021,80.25,24,18,18,143,119,119,0,4,8.8,météo défavorable,19:51:00,05:37:00,17
2018-08-21,26,16,6,18,25,22,0.2,90,10,1021,56.25,27,17,18,116,116,116,0,5,11.1,météo correcte,19:49:00,05:38:00,16
2018-08-22,25,16,8,18,25,21,0,88,10,1019,39.875,26,18,18,116,116,113,0,5,14.1,météo favorable,19:47:00,05:40:00,16
2018-08-23,25,16,19,18,25,19,0.6,87,9.875,1017,36.25,26,17,18,113,119,353,0,6,11.1,météo correcte,19:45:00,05:41:00,17
2018-08-24,19,12,20,14,19,14,0.8,91,9.875,1014,60.5,19,13,13,122,353,116,0,4,12.2,météo correcte,19:43:00,05:43:00,13
2018-08-25,17,11,22,11,17,14,4,92,9.375,1017,37.25,17,10,8,293,176,113,0,4,14,météo correcte,19:41:00,05:44:00,11
2018-08-26,19,7,17,9,19,13,2.1,87,9.875,1018,51,19,10,8,113,119,122,0,4,11,météo correcte,19:39:00,05:46:00,7
2018-08-27,19,13,23,16,19,15,2.6,92,8.75,1019,63.75,19,15,16,296,176,116,0,4,12.2,météo correcte,19:36:00,05:47:00,13
2018-08-28,24,10,8,12,23,19,0.1,91,10,1020,14.375,25,13,12,113,113,113,0,5,13.9,météo favorable,19:34:00,05:49:00,10
2018-08-29,25,13,26,16,25,16,15.2,83,8.75,1017,51.875,26,18,16,113,353,359,0,5,11,météo défavorable,19:32:00,05:50:00,13
2018-08-30,20,12,15,13,20,15,3.7,96,9.875,1023,59.125,20,13,13,353,119,116,0,4,12.1,météo correcte,19:30:00,05:52:00,14
2018-08-31,19,10,11,13,19,14,0.5,82,10,1024,56.375,19,11,13,119,353,116,0,4,12.1,météo correcte,19:28:00,05:53:00,10
2018-09-01,20,10,12,12,20,15,0,82,10,1027,3.5,20,10,12,113,113,113,0,5,13.7,météo favorable,19:26:00,05:55:00,10
2018-09-02,22,10,14,12,22,17,0,82,10,1027,25.75,25,13,11,113,116,119,0,5,13.3,météo favorable,19:24:00,05:56:00,10
2018-09-03,21,12,12,14,20,17,0.1,85,10,1021,84.25,21,15,14,122,122,122,0,4,8.5,météo défavorable,19:21:00,05:58:00,12
2018-09-04,24,14,9,17,22,20,5,98,8.875,1017,68.5,25,17,17,353,353,113,0,5,10.9,météo défavorable,19:19:00,05:59:00,15
2018-09-05,24,15,7,17,23,19,21.5,96,7.875,1018,42,26,18,17,356,176,356,0,5,11.6,météo très défavorable,19:17:00,06:01:00,15
2018-09-06,20,13,15,16,20,15,10.9,97,9.25,1015,76.375,20,16,16,353,353,356,0,4,7.8,météo défavorable,19:15:00,06:02:00,14
2018-09-07,17,9,17,12,17,13,1.9,96,7.875,1019,46.25,17,12,10,122,293,113,0,3,9.1,météo correcte,19:13:00,06:04:00,10
2018-09-08,19,7,18,9,19,14,0,89,10,1021,47.25,19,10,7,116,119,119,0,5,7.8,météo correcte,19:10:00,06:05:00,7
2018-09-09,24,11,14,12,23,18,0,72,10,1021,24.875,25,13,11,113,113,113,0,4,11.6,météo favorable,19:08:00,06:07:00,11
2018-09-10,22,13,17,14,22,16,0,90,10,1024,32.625,25,14,14,116,116,113,0,5,11.6,météo favorable,19:06:00,06:08:00,14
2018-09-11,24,12,24,14,23,19,0,89,10,1024,5.5,25,14,12,113,113,113,0,5,11.6,météo favorable,19:04:00,06:10:00,12
2018-09-12,23,13,17,15,23,15,0.1,90,10,1022,33.125,25,16,15,113,116,122,0,5,10.3,météo favorable,19:01:00,06:11:00,15
2018-09-13,18,11,13,12,16,14,5.3,96,6.75,1022,74.25,18,13,11,296,266,116,0,3,8.9,météo défavorable,18:59:00,06:13:00,12
2018-09-14,19,10,13,11,19,13,0,84,10,1022,11.75,19,10,11,113,113,116,0,5,11.6,météo favorable,18:57:00,06:14:00,10
2018-09-15,19,9,14,10,19,14,0.2,97,7.75,1025,42.875,19,12,8,248,116,113,0,5,10.2,météo favorable,18:55:00,06:16:00,9
2018-09-16,23,10,11,10,22,17,0,86,10,1025,13,25,11,9,116,113,113,0,5,11.6,météo favorable,18:52:00,06:17:00,10
2018-09-17,25,12,10,13,24,19,0,75,10,1021,0.875,26,12,12,113,113,113,0,6,11.6,météo favorable,18:50:00,06:19:00,12
2018-09-18,25,15,24,18,25,19,0,68,10,1016,8.625,26,15,18,113,113,113,0,6,11.6,météo idéale,18:48:00,06:20:00,16
2018-09-19,24,14,23,15,24,18,0.1,91,10,1019,8.875,25,16,15,113,113,113,0,6,11.6,météo idéale,18:46:00,06:22:00,14
2018-09-20,23,14,21,14,23,18,0,89,10,1019,21.875,25,14,13,113,113,113,0,5,11.6,météo favorable,18:43:00,06:23:00,15
2018-09-21,18,11,32,18,17,11,2.8,85,9.75,1018,32.25,18,12,13,116,176,113,0,5,10.2,météo favorable,18:41:00,06:25:00,18
2018-09-22,16,10,20,10,16,10,6.5,84,9.375,1021,58.25,16,10,7,116,116,302,0,4,7.4,météo correcte,18:39:00,06:26:00,10
2018-09-23,13,8,25,13,10,9,32.8,98,7.625,1024,93.875,13,12,6,302,308,302,0,3,6,météo très défavorable,18:37:00,06:28:00,11
2018-09-24,14,5,17,6,14,9,1.1,92,9.75,1038,16.75,14,8,4,113,113,113,0,3,11.6,météo correcte,18:34:00,06:29:00,5
2018-09-25,15,6,9,6,15,10,0,89,10,1039,4.625,15,7,6,113,113,113,0,4,11.6,météo correcte,18:32:00,06:31:00,6
2018-09-26,20,5,7,6,19,14,0,66,10,1036,18.875,20,6,5,122,113,113,0,4,11.6,météo favorable,18:30:00,06:32:00,5
2018-09-27,20,9,13,9,20,14,0,61,10,1032,0.625,20,10,8,113,113,113,0,5,11.6,météo favorable,18:28:00,06:34:00,9
2018-09-28,14,8,22,9,13,9,0,85,10,1030,29.75,14,10,10,113,122,113,0,4,10.2,météo correcte,18:25:00,06:36:00,10
2018-09-29,15,4,15,4,15,9,0,92,10,1030,1.875,15,4,2,113,113,113,0,4,11.6,météo correcte,18:23:00,06:37:00,4
2018-09-30,15,4,9,4,14,10,0.1,77,10,1022,9.5,17,8,6,113,113,116,0,4,11.6,météo correcte,18:21:00,06:39:00,5
2018-10-01,13,5,27,9,13,7,3.6,91,9.875,1025,63.75,13,8,6,353,176,116,0,3,10.2,météo correcte,18:19:00,06:40:00,9
2018-10-02,13,5,26,8,11,13,1.9,93,8.875,1024,89.875,13,13,4,122,122,353,0,3,5.9,météo défavorable,18:17:00,06:42:00,7
2018-10-03,15,10,14,10,14,11,0.1,96,9,1028,45.625,15,12,8,143,122,116,0,4,8.7,météo correcte,18:14:00,06:43:00,11
2018-10-04,21,9,8,9,19,15,0,93,10,1028,9.125,21,13,7,113,113,113,0,5,11.6,météo favorable,18:12:00,06:45:00,9
2018-10-05,20,10,13,10,20,14,0,81,10,1023,0.125,20,12,8,113,113,113,0,5,11.6,météo favorable,18:10:00,06:47:00,10
2018-10-06,22,12,18,12,22,17,1.3,86,10,1013,12.25,25,14,10,113,113,116,0,5,11.6,météo favorable,18:08:00,06:48:00,13
2018-10-07,15,8,21,11,14,10,1.9,91,9,1022,63.625,15,12,8,122,119,113,0,3,8.7,météo correcte,18:06:00,06:50:00,12
2018-10-08,17,7,6,7,16,12,0,82,10,1023,3.125,17,8,7,113,113,113,0,4,11.5,météo correcte,18:04:00,06:51:00,7
2018-10-09,20,9,7,9,20,14,0,85,10,1022,30.375,20,12,8,113,116,119,0,5,8.7,météo favorable,18:02:00,06:53:00,9
2018-10-10,22,12,14,12,22,15,0,89,10,1020,2.5,25,14,11,113,113,113,0,5,11.5,météo favorable,18:00:00,06:55:00,12
2018-10-11,22,13,23,15,22,16,0.3,77,10,1013,28,25,14,13,122,113,113,0,5,8.7,météo favorable,17:57:00,06:56:00,13
2018-10-12,23,13,25,13,23,18,0.7,93,9.375,1020,25.375,25,15,12,116,116,113,0,4,8.7,météo favorable,17:55:00,06:58:00,13
2018-10-13,23,15,22,15,23,18,0,85,10,1020,7.375,25,15,14,113,113,113,0,5,8.7,météo favorable,17:53:00,07:00:00,15
2018-10-14,22,14,27,14,22,17,0,78,10,1012,11.75,24,12,13,113,113,113,0,5,8.7,météo favorable,17:51:00,07:01:00,14
2018-10-15,23,14,17,14,23,17,0.3,64,9.875,1016,19.5,25,13,13,116,113,113,0,4,8.7,météo favorable,17:49:00,07:03:00,14
2018-10-16,24,14,9,14,24,16,0,69,10,1019,8,25,12,14,113,113,113,0,5,8.7,météo favorable,17:47:00,07:04:00,14
2018-10-17,21,12,9,12,21,13,0,84,9,1021,16.125,21,13,12,113,113,113,0,5,8.7,météo favorable,17:45:00,07:06:00,13
2018-10-18,15,10,17,10,15,11,0.1,95,7,1024,70.75,15,11,8,143,119,116,0,3,3.9,météo défavorable,17:43:00,07:08:00,10
2018-10-19,17,7,11,7,17,10,0,97,6.5,1026,49.375,17,10,6,248,113,116,0,3,8.7,météo correcte,17:41:00,07:09:00,8
2018-10-20,14,5,9,5,14,8,0,96,8,1031,22.625,14,7,4,143,113,113,0,4,8.7,météo correcte,17:39:00,07:11:00,6
2018-10-21,17,6,5,6,17,11,0,84,10,1030,4.75,17,7,5,113,113,113,0,4,8.7,météo correcte,17:37:00,07:13:00,6
2018-10-22,12,7,18,9,12,8,0.6,95,9,1035,56,12,10,8,122,122,116,0,4,3.8,météo défavorable,17:35:00,07:14:00,9
2018-10-23,14,5,25,6,14,10,0,89,10,1034,23.125,14,7,2,113,116,116,0,4,8.7,météo correcte,17:33:00,07:16:00,5
2018-10-24,14,9,17,12,14,12,0.2,97,8,1027,94.375,14,12,10,122,122,143,0,3,3.8,météo défavorable,17:31:00,07:18:00,10
2018-10-25,12,9,14,10,12,10,0.4,94,8.75,1024,91.25,12,10,8,353,122,119,0,3,3.8,météo défavorable,17:29:00,07:20:00,10
2018-10-26,10,4,19,5,10,7,2.7,97,6.75,1016,76.75,10,7,2,119,266,296,0,3,3.8,météo très défavorable,17:28:00,07:21:00,5
2018-10-27,10,3,16,3,10,5,0.4,94,9.875,1011,36.75,10,4,-1,116,116,116,0,2,8.7,météo très défavorable,17:26:00,07:23:00,3
2018-10-28,7,1,28,2,7,3,0,90,10,1014,39,7,2,-3,116,116,113,0,2,8.7,météo très défavorable,17:24:00,07:25:00,2
2018-10-29,6,1,24,3,6,5,0.2,86,10,1012,99.625,6,2,-2,122,122,122,0,1,3.7,météo très défavorable,17:22:00,07:26:00,1
2018-10-30,7,2,42,3,5,7,36.7,96,7.375,1005,95.75,7,6,-1,308,296,308,0,2,3.7,météo très défavorable,17:20:00,07:28:00,2
2018-10-31,11,3,19,3,11,7,0.5,95,7.375,1013,52.375,11,6,-0,143,116,266,0,3,8.7,météo très défavorable,17:18:00,07:30:00,3
2018-11-01,11,6,22,6,11,9,4.4,86,9.5,1011,71.125,11,8,3,116,296,296,0,3,3.7,météo défavorable,17:17:00,07:31:00,6
2018-11-02,10,5,12,5,10,6,1.5,96,8.875,1030,31.25,10,7,2,143,116,113,0,2,8.7,météo très défavorable,17:15:00,07:33:00,6
2018-11-03,11,3,6,3,11,5,0,89,10,1030,11.125,11,3,2,113,113,113,0,3,8.7,météo très défavorable,17:13:00,07:35:00,4
2018-11-04,14,3,10,3,14,8,0,93,10,1021,6.25,14,8,1,113,113,113,0,3,8.7,météo correcte,17:11:00,07:36:00,4
2018-11-05,14,6,9,6,14,9,0,87,10,1011,14.875,14,9,5,113,113,113,0,4,8.7,météo correcte,17:10:00,07:38:00,6
2018-11-06,18,10,16,11,18,11,0,73,10,1007,37.125,18,9,9,116,113,116,0,4,8.7,météo favorable,17:08:00,07:40:00,11
2018-11-07,13,8,28,8,13,9,1.7,83,7.875,1012,56.25,13,7,4,113,266,296,0,4,5.3,météo correcte,17:07:00,07:42:00,8
2018-11-08,12,6,13,6,12,6,0.5,95,9.75,1021,35.25,12,7,3,176,113,119,0,2,8.7,météo défavorable,17:05:00,07:43:00,8
2018-11-09,13,6,19,6,13,10,0,95,8,1016,34.125,13,9,3,143,116,113,0,2,8.7,météo correcte,17:03:00,07:45:00,7
2018-11-10,12,10,33,10,12,12,7.5,91,7.5,1006,84.375,12,10,7,296,296,296,0,4,3.6,météo défavorable,17:02:00,07:47:00,11
2018-11-11,13,11,32,11,13,11,4.4,87,8,1011,91.875,13,10,8,200,353,296,0,3,3.6,météo défavorable,17:00:00,07:48:00,11
2018-11-12,11,9,12,11,11,9,13.1,97,7.125,1019,96,11,11,9,302,296,143,0,3,3.4,météo défavorable,16:59:00,07:50:00,11
2018-11-13,11,7,27,8,10,8,0.2,92,10,1029,54.75,11,8,5,119,122,113,0,2,5.2,météo défavorable,16:58:00,07:52:00,9
2018-11-14,12,5,15,5,12,5,0,95,7,1029,14,12,7,3,143,113,113,0,2,8.7,météo très défavorable,16:56:00,07:53:00,6
2018-11-15,13,3,11,5,13,5,0,76,10,1026,1.75,13,4,3,113,113,113,0,3,8.7,météo correcte,16:55:00,07:55:00,5
2018-11-16,11,3,7,4,11,6,0,82,10,1028,6.25,11,4,2,113,113,113,0,3,8.7,météo très défavorable,16:54:00,07:56:00,3
2018-11-17,10,2,18,2,10,4,0,84,10,1028,1.875,10,1,-1,113,113,113,0,3,8.7,météo très défavorable,16:52:00,07:58:00,4
2018-11-18,7,1,18,1,7,2,0,73,10,1029,3.625,7,0,-3,113,113,113,0,2,8.5,météo très défavorable,16:51:00,08:00:00,2
2018-11-19,5,0,26,0,5,2,0.5,94,10,1023,68.625,5,1,-5,119,122,362,0,2,3.2,météo très défavorable,16:50:00,08:01:00,0
2018-11-20,5,1,24,2,5,2,0.1,71,10,1011,83,5,0,-4,122,116,116,0,1,5,météo très défavorable,16:49:00,08:03:00,2
2018-11-21,6,0,9,1,6,3,0.1,84,10,1019,65.625,6,1,-0,119,116,116,0,1,6.9,météo très défavorable,16:48:00,08:04:00,3
2018-11-22,7,0,8,0,7,1,0,91,10,1019,19.375,7,3,-2,113,113,113,0,2,8.4,météo très défavorable,16:47:00,08:06:00,1
2018-11-23,10,1,11,1,10,5,0,89,9.875,1019,29.125,10,4,-2,116,113,113,0,2,8.4,météo très défavorable,16:46:00,08:07:00,2
2018-11-24,6,4,10,4,6,5,9.3,94,8.125,1012,89.375,6,5,1,296,302,296,0,2,3.1,météo très défavorable,16:45:00,08:09:00,4
2018-11-25,6,2,16,2,6,3,1.3,96,4,1012,82.75,6,4,0,143,122,266,0,1,3.1,météo très défavorable,16:44:00,08:10:00,3
2018-11-26,6,3,11,3,6,5,9.2,97,7.25,1015,100,6,5,1,296,296,266,0,1,3.1,météo très défavorable,16:43:00,08:12:00,3
2018-11-27,6,3,8,3,6,3,3.5,97,9.625,1020,77.625,6,4,3,296,122,116,0,1,3.1,météo très défavorable,16:42:00,08:13:00,4
2018-11-28,9,4,26,5,7,8,5.8,90,7,1019,88.375,9,7,0,296,296,266,0,2,3.1,météo très défavorable,16:41:00,08:15:00,4
2018-11-29,10,9,34,9,10,9,1.9,84,8.875,1017,74.875,10,7,6,122,296,119,0,2,5,météo défavorable,16:41:00,08:16:00,9
2018-11-30,10,7,23,9,10,8,0.3,92,10,1014,75.75,10,8,5,122,119,116,0,2,3.1,météo défavorable,16:40:00,08:17:00,9
2018-12-01,10,5,31,5,8,9,2.6,95,9.75,1015,77.375,10,8,2,119,122,296,0,3,5,météo très défavorable,16:39:00,08:19:00,5
2018-12-02,13,10,29,12,13,13,26.2,92,7.75,1005,100,13,12,9,389,356,353,0,3,3.1,météo très défavorable,16:39:00,08:20:00,10
2018-12-03,13,11,27,12,13,11,14.1,89,9.5,1006,90,13,12,10,353,353,353,0,3,3.1,météo défavorable,16:38:00,08:21:00,13
2018-12-04,9,5,14,6,9,5,2.5,95,9.875,1026,66.25,9,8,3,116,113,122,0,2,8.2,météo défavorable,16:38:00,08:23:00,8
2018-12-05,8,4,21,5,7,8,0.3,88,10,1026,83,8,6,2,119,119,122,0,2,4.9,météo très défavorable,16:38:00,08:24:00,4
2018-12-06,11,8,21,9,11,11,3.2,96,6.875,1019,99.125,11,10,7,266,353,122,0,3,3,météo défavorable,16:37:00,08:25:00,9
2018-12-07,11,6,39,11,11,9,13.6,89,6.25,1017,90,11,10,6,296,266,302,0,3,3,météo défavorable,16:37:00,08:26:00,11
2018-12-08,11,6,37,7,10,10,4.7,85,8.875,1009,84.875,11,7,3,296,122,122,0,3,3,météo défavorable,16:37:00,08:28:00,6
2018-12-09,9,6,33,8,9,6,8.8,83,8.5,1017,88.875,9,6,4,353,389,353,0,2,3,météo défavorable,16:36:00,08:29:00,8
2018-12-10,8,3,21,4,8,4,0.3,93,10,1026,58.5,8,4,0,116,119,122,0,3,4.9,météo très défavorable,16:36:00,08:30:00,4
2018-12-11,6,2,9,3,6,3,0,87,10,1026,46.875,6,1,1,122,116,116,0,2,6.8,météo très défavorable,16:36:00,08:31:00,2
2018-12-12,5,0,11,3,5,1,0,85,10,1026,15,5,1,1,113,113,113,0,2,8,météo très défavorable,16:36:00,08:32:00,3
2018-12-13,3,-2,21,-0,3,-1,0,88,10,1022,1.625,3,0,-4,113,113,113,0,2,8,météo très défavorable,16:36:00,08:33:00,0
2018-12-14,2,-2,14,-2,2,0,0,86,10,1025,26.5,2,0,-5,113,119,113,0,2,6.8,météo très défavorable,16:36:00,08:33:00,-1
2018-12-15,1,-2,18,-2,1,-0,1.1,75,9.75,1026,25.625,1,0,-6,113,113,116,0.9,2,8,météo très défavorable,16:36:00,08:34:00,-1
2018-12-16,3,1,19,1,3,3,12.2,100,9.25,1014,96.875,3,3,-4,296,122,122,0,1,3,météo très défavorable,16:37:00,08:35:00,1
2018-12-17,5,3,19,3,5,4,0,97,10,1025,80.5,5,4,-2,122,119,119,0,1,3,météo très défavorable,16:37:00,08:36:00,3
2018-12-18,7,3,24,5,7,4,0,93,10,1025,56.125,7,4,1,119,113,119,0,2,8,météo très défavorable,16:37:00,08:37:00,5
2018-12-19,8,5,22,7,8,7,0.8,90,8,1013,88.875,8,6,4,266,122,119,0,2,3,météo très défavorable,16:37:00,08:37:00,6
2018-12-20,7,6,26,6,7,7,2,89,7.5,1014,97.5,7,5,2,122,266,122,0,2,3,météo très défavorable,16:38:00,08:38:00,6
2018-12-21,13,7,44,10,13,10,14.2,88,9.25,1013,93.25,13,10,6,302,296,122,0,3,3,météo défavorable,16:38:00,08:38:00,8
2018-12-22,11,7,28,10,11,8,3,88,9,1022,82.25,11,8,6,353,353,353,0,2,3,météo défavorable,16:39:00,08:39:00,11
2018-12-23,12,7,22,7,8,12,10.7,95,8,1023,97.625,12,11,4,122,302,302,0,2,3,météo défavorable,16:39:00,08:39:00,7
2018-12-24,7,4,12,5,7,5,5.2,95,6.625,1037,53.375,7,6,3,143,116,113,0,2,6.8,météo très défavorable,16:40:00,08:40:00,6
